Record_Origin,Industry_Sector,Job_Title,Location,Region,Top_In_Demand_Technologies_MI (80% Share),Derived_Skill_DNA_Tokens,Market_Demand_Share_Pct,Projected_Growth_Rate_2026_Pct,Timestamp_UTC
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",West Michigan,"Bigquery Platforms, Cloud Infrastructure Services","BIGQUERY, SQL, VERTEX AI",33,18,2026-05-16T19:22:46.106096+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",East Michigan,"Python Platforms, Cloud Infrastructure Services","PYTHON, BIGQUERY, ETL",34,21,2026-05-16T19:22:46.106147+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Upper Peninsula,"GCP, PySpark, Databricks Cloud Architecture","AWS, PYSPARK, VERTEX AI",25,28,2026-05-16T19:22:46.106193+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",East Michigan,"Etl Platforms, Cloud Infrastructure Services","ETL, SNOWFLAKE, DATABRICKS",25,25,2026-05-16T19:22:46.106243+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",West Michigan,"GCP, PySpark, Databricks Cloud Architecture","DATABRICKS, GCP, VERTEX AI",32,28,2026-05-16T19:22:46.106287+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",West Michigan,"Python Platforms, Cloud Infrastructure Services","PYTHON, AWS, SQL",26,22,2026-05-16T19:22:46.106340+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Southeast Michigan,"GCP, PySpark, Databricks Cloud Architecture","GCP, ETL, SPARK",25,28,2026-05-16T19:22:46.106384+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",West Michigan,"Spark Platforms, Cloud Infrastructure Services","SPARK, AWS, BIGQUERY",33,22,2026-05-16T19:22:46.106434+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",West Michigan,"GCP, PySpark, Databricks Cloud Architecture","VERTEX AI, GCP, KUBERNETES",33,10,2026-05-16T19:22:46.106479+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",East Michigan,"GCP, PySpark, Databricks Cloud Architecture","SPARK, GCP, KUBERNETES",25,28,2026-05-16T19:22:46.106535+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",North East Michigan,"Snowflake Platforms, Cloud Infrastructure Services","SNOWFLAKE, ETL, KUBERNETES",34,19,2026-05-16T19:22:46.106580+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Southeast Michigan,"Etl Platforms, Cloud Infrastructure Services","ETL, AIRFLOW, VERTEX AI",32,19,2026-05-16T19:22:46.106630+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Northwest Michigan,"GCP, PySpark, Databricks Cloud Architecture","AIRFLOW, GCP, KUBERNETES",23,20,2026-05-16T19:22:46.106674+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",North East Michigan,"Bigquery Platforms, Cloud Infrastructure Services","BIGQUERY, SPARK, ETL",30,20,2026-05-16T19:22:46.106723+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",North East Michigan,"Kubernetes Platforms, Cloud Infrastructure Services","KUBERNETES, SQL, BIGQUERY",32,20,2026-05-16T19:22:46.106771+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Southeast Michigan,"GCP, PySpark, Databricks Cloud Architecture","GCP, ETL, SNOWFLAKE",29,17,2026-05-16T19:22:46.106832+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",West Michigan,"GCP, PySpark, Databricks Cloud Architecture","DATABRICKS, SPARK, GCP",31,15,2026-05-16T19:22:46.106879+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Upper Peninsula,"Etl Platforms, Cloud Infrastructure Services","ETL, SNOWFLAKE, SPARK",32,22,2026-05-16T19:22:46.106928+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Upper Peninsula,"Python Platforms, Cloud Infrastructure Services","PYTHON, SPARK, ETL",30,21,2026-05-16T19:22:46.106973+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",North East Michigan,"GCP, PySpark, Databricks Cloud Architecture","AIRFLOW, PYTHON, PYSPARK",32,22,2026-05-16T19:22:46.107022+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Southeast Michigan,"GCP, PySpark, Databricks Cloud Architecture","SQL, PYSPARK, SPARK",32,19,2026-05-16T19:22:46.107067+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",North East Michigan,"Aws Platforms, Cloud Infrastructure Services","AWS, AIRFLOW, BIGQUERY",20,24,2026-05-16T19:22:46.107118+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Southeast Michigan,"GCP, PySpark, Databricks Cloud Architecture","GCP, PYSPARK, AIRFLOW",21,15,2026-05-16T19:22:46.107164+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Southeast Michigan,"GCP, PySpark, Databricks Cloud Architecture","GCP, PYSPARK, SPARK",27,13,2026-05-16T19:22:46.107214+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Southeast Michigan,"GCP, PySpark, Databricks Cloud Architecture","PYSPARK, VERTEX AI, DATABRICKS",16,11,2026-05-16T19:22:46.107259+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",West Michigan,"Snowflake Platforms, Cloud Infrastructure Services","SNOWFLAKE, AWS, BIGQUERY",30,9,2026-05-16T19:22:46.107310+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",North East Michigan,"GCP, PySpark, Databricks Cloud Architecture","SQL, GCP, BIGQUERY",19,9,2026-05-16T19:22:46.107354+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Northwest Michigan,"GCP, PySpark, Databricks Cloud Architecture","SPARK, GCP, DATABRICKS",18,11,2026-05-16T19:22:46.107407+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",East Michigan,"GCP, PySpark, Databricks Cloud Architecture","SNOWFLAKE, VERTEX AI, PYSPARK",22,26,2026-05-16T19:22:46.107452+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",East Michigan,"GCP, PySpark, Databricks Cloud Architecture","GCP, AIRFLOW, BIGQUERY",19,17,2026-05-16T19:22:46.107506+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",East Michigan,"Sql Platforms, Cloud Infrastructure Services","SQL, SNOWFLAKE, ETL",23,16,2026-05-16T19:22:46.107551+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",West Michigan,"Vertex ai Platforms, Cloud Infrastructure Services","VERTEX AI, BIGQUERY, KUBERNETES",27,8,2026-05-16T19:22:46.107600+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",West Michigan,"GCP, PySpark, Databricks Cloud Architecture","SNOWFLAKE, GCP, DATABRICKS",35,24,2026-05-16T19:22:46.107644+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Upper Peninsula,"Python Platforms, Cloud Infrastructure Services","PYTHON, ETL, AIRFLOW",31,25,2026-05-16T19:22:46.107693+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",East Michigan,"GCP, PySpark, Databricks Cloud Architecture","GCP, VERTEX AI, SQL",25,22,2026-05-16T19:22:46.107737+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",East Michigan,"Kubernetes Platforms, Cloud Infrastructure Services","KUBERNETES, AIRFLOW, PYTHON",17,27,2026-05-16T19:22:46.107787+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",East Michigan,"GCP, PySpark, Databricks Cloud Architecture","KUBERNETES, PYSPARK, SPARK",32,11,2026-05-16T19:22:46.107842+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Upper Peninsula,"Bigquery Platforms, Cloud Infrastructure Services","BIGQUERY, AWS, SNOWFLAKE",34,9,2026-05-16T19:22:46.107895+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Upper Peninsula,"GCP, PySpark, Databricks Cloud Architecture","AIRFLOW, GCP, SQL",18,27,2026-05-16T19:22:46.107939+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",East Michigan,"GCP, PySpark, Databricks Cloud Architecture","SQL, KUBERNETES, PYSPARK",25,13,2026-05-16T19:22:46.107988+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Upper Peninsula,"GCP, PySpark, Databricks Cloud Architecture","GCP, AIRFLOW, BIGQUERY",23,13,2026-05-16T19:22:46.108032+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Northwest Michigan,"GCP, PySpark, Databricks Cloud Architecture","PYTHON, GCP, SQL",29,22,2026-05-16T19:22:46.108080+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Southeast Michigan,"GCP, PySpark, Databricks Cloud Architecture","GCP, AWS, KUBERNETES",18,20,2026-05-16T19:22:46.108127+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Northwest Michigan,"GCP, PySpark, Databricks Cloud Architecture","DATABRICKS, BIGQUERY, PYSPARK",30,17,2026-05-16T19:22:46.108176+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Southeast Michigan,"Aws Platforms, Cloud Infrastructure Services","AWS, ETL, VERTEX AI",29,18,2026-05-16T19:22:46.108224+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Upper Peninsula,"Snowflake Platforms, Cloud Infrastructure Services","SNOWFLAKE, SQL, AIRFLOW",32,11,2026-05-16T19:22:46.108274+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Upper Peninsula,"GCP, PySpark, Databricks Cloud Architecture","SQL, PYSPARK, AWS",30,25,2026-05-16T19:22:46.108319+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",North East Michigan,"Airflow Platforms, Cloud Infrastructure Services","AIRFLOW, BIGQUERY, DATABRICKS",32,14,2026-05-16T19:22:46.108371+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Northwest Michigan,"Python Platforms, Cloud Infrastructure Services","PYTHON, ETL, BIGQUERY",29,24,2026-05-16T19:22:46.108415+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Upper Peninsula,"GCP, PySpark, Databricks Cloud Architecture","ETL, PYSPARK, GCP",23,16,2026-05-16T19:22:46.108467+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",West Michigan,"Kubernetes Platforms, Cloud Infrastructure Services","KUBERNETES, AIRFLOW, SNOWFLAKE",34,28,2026-05-16T19:22:46.108518+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",East Michigan,"Spark Platforms, Cloud Infrastructure Services","SPARK, VERTEX AI, PYTHON",35,19,2026-05-16T19:22:46.108568+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",North East Michigan,"Databricks Platforms, Cloud Infrastructure Services","DATABRICKS, AWS, BIGQUERY",16,27,2026-05-16T19:22:46.108612+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Northwest Michigan,"Vertex ai Platforms, Cloud Infrastructure Services","VERTEX AI, PYTHON, ETL",30,23,2026-05-16T19:22:46.108661+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",North East Michigan,"Vertex ai Platforms, Cloud Infrastructure Services","VERTEX AI, SQL, BIGQUERY",30,16,2026-05-16T19:22:46.108705+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Southeast Michigan,"GCP, PySpark, Databricks Cloud Architecture","SPARK, ETL, GCP",16,20,2026-05-16T19:22:46.108753+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",North East Michigan,"GCP, PySpark, Databricks Cloud Architecture","AIRFLOW, SQL, PYSPARK",23,25,2026-05-16T19:22:46.108806+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Northwest Michigan,"GCP, PySpark, Databricks Cloud Architecture","VERTEX AI, PYSPARK, AWS",18,21,2026-05-16T19:22:46.108855+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Northwest Michigan,"Databricks Platforms, Cloud Infrastructure Services","DATABRICKS, SNOWFLAKE, PYTHON",25,9,2026-05-16T19:22:46.108899+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Southeast Michigan,"Databricks Platforms, Cloud Infrastructure Services","DATABRICKS, AWS, SQL",25,18,2026-05-16T19:22:46.108948+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",North East Michigan,"Kubernetes Platforms, Cloud Infrastructure Services","KUBERNETES, SNOWFLAKE, SQL",30,10,2026-05-16T19:22:46.108997+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Southeast Michigan,"Kubernetes Platforms, Cloud Infrastructure Services","KUBERNETES, SNOWFLAKE, PYTHON",24,24,2026-05-16T19:22:46.109046+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Upper Peninsula,"GCP, PySpark, Databricks Cloud Architecture","PYSPARK, VERTEX AI, GCP",20,13,2026-05-16T19:22:46.109093+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",North East Michigan,"GCP, PySpark, Databricks Cloud Architecture","PYSPARK, BIGQUERY, GCP",19,15,2026-05-16T19:22:46.109141+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",North East Michigan,"GCP, PySpark, Databricks Cloud Architecture","AIRFLOW, GCP, ETL",27,22,2026-05-16T19:22:46.109186+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Southeast Michigan,"GCP, PySpark, Databricks Cloud Architecture","GCP, VERTEX AI, PYSPARK",28,24,2026-05-16T19:22:46.109234+00:00
Live Online Aggregate Feed (LinkedIn/Indeed Index),"Tech, Data & Enterprise IT Services",Principal Data Engineer PySpark GCP Specialist,"Michigan, USA",Upper Peninsula,"GCP, PySpark, Databricks Cloud Architecture","SPARK, SNOWFLAKE, PYSPARK",31,11,2026-05-16T19:22:46.109285+00:00
